order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
2023-11-30,C0001,P0007,Laptops,1429.02,3,South East,Paid
2024-06-01,C1731,P0023,Tablets,1667.34,1,South East,Paid
2023-10-27,C1069,P0044,Smartphones,3661.24,2,Scotland,Organic
2023-08-01,C1508,P0027,Networking,1977.6,4,Wales,Organic
2023-10-12,C1328,P0035,Networking,189.23,1,Wales,Social
2024-02-23,C2898,P0078,Laptops,536.28,2,South West,Paid
2023-02-16,C0556,P0086,Monitors,1116.0,3,North West,Social
2024-03-21,C0296,P0066,Tablets,3591.16,4,North West,Social
2024-04-01,C0510,P0002,Networking,1758.93,3,London,Social
2023-12-05,C0229,P0078,Laptops,536.28,2,Wales,Social
2024-05-17,C1753,P0038,Accessories,1579.88,2,North East,Social
2023-11-05,C2107,P0050,Networking,1144.67,1,North East,Social
2023-09-13,C2119,P0063,Laptops,4138.02,3,Scotland,Social
2024-02-21,C2291,P0013,Laptops,1529.67,1,North East,Organic
2024-06-08,C1437,P0017,Tablets,498.62,2,London,Social
2023-03-28,C0090,P0082,Laptops,217.02,1,North West,Paid
2024-01-22,C2463,P0060,Accessories,3245.31,3,South East,Email
2023-08-02,C0007,P0053,Accessories,2267.67,3,Wales,Organic
2024-05-16,C1883,P0095,Smartphones,524.55,3,North East,Social
2023-02-19,C0886,P0070,Smartphones,4159.92,4,Wales,Paid
2023-02-22,C0796,P0035,Networking,756.92,4,Scotland,Organic
2023-10-16,C0866,P0094,Accessories,857.88,3,North East,Paid
2024-01-22,C2944,P0005,Monitors,439.06,2,Scotland,Organic
2023-03-15,C2762,P0090,Networking,884.48,2,Scotland,Organic
2024-03-26,C2784,P0063,Laptops,5517.36,4,South East,Paid
2023-02-18,C1838,P0089,Monitors,3045.54,2,South East,Social
2023-11-05,C1147,P0081,Smartphones,5286.36,3,South West,Paid
2024-03-14,C0709,P0051,Tablets,6026.72,4,North West,Paid
2024-02-06,C1821,P0022,Accessories,610.98,3,London,Paid
2024-05-15,C2032,P0045,Monitors,5276.76,3,South West,Email
2024-01-19,C2512,P0024,Monitors,5329.89,3,West Midlands,Referral
2023-10-20,C2058,P0040,Smartphones,4155.0,3,North West,Referral
2023-07-14,C1828,P0057,Smartphones,6378.2,4,West Midlands,Social
2023-01-29,C0984,P0029,Smartphones,6958.56,4,North East,Paid
2024-05-01,C1153,P0081,Smartphones,1762.12,1,West Midlands,Social
2023-01-24,C1967,P0083,Accessories,6565.0,4,South West,Paid
2023-11-12,C2445,P0073,Monitors,4949.96,4,Wales,Organic
2023-04-01,C0312,P0068,Networking,5273.73,3,South West,Social
2023-08-01,C0244,P0047,Accessories,821.48,1,London,Referral
2023-02-17,C2339,P0068,Networking,5273.73,3,London,Social
2024-01-17,C1632,P0064,Monitors,4542.63,3,North West,Organic
2023-10-25,C2959,P0083,Accessories,4923.75,3,Wales,Organic
2023-12-08,C2682,P0015,Tablets,2367.4,4,Wales,Organic
2023-07-04,C0821,P0072,Tablets,3382.52,2,North East,Paid
2023-02-02,C2586,P0057,Smartphones,1594.55,1,London,Organic
2023-01-30,C2338,P0013,Laptops,1529.67,1,South East,Organic
2023-09-09,C1261,P0078,Laptops,804.42,3,North East,Organic
2024-05-28,C2326,P0056,Laptops,1392.16,4,Wales,Email
2023-03-30,C2244,P0018,Accessories,238.6,1,Wales,Paid
2024-04-03,C1134,P0040,Smartphones,5540.0,4,North East,Organic
2023-11-10,C1927,P0089,Monitors,6091.08,4,North East,Email
2024-06-06,C2634,P0015,Tablets,2367.4,4,South West,Referral
2023-10-15,C2952,P0028,Tablets,7884.72,4,North East,Paid
2024-01-28,C2243,P0073,Monitors,2474.98,2,London,Social
2023-05-17,C1511,P0031,Networking,6706.08,4,Wales,Email
2024-01-19,C0069,P0043,Accessories,572.09,1,West Midlands,Social
2023-08-27,C2834,P0032,Smartphones,1543.7,2,London,Social
2023-07-10,C2034,P0055,Laptops,6095.12,4,West Midlands,Social
2023-11-20,C1140,P0028,Tablets,7884.72,4,Scotland,Referral
2024-03-08,C0716,P0041,Laptops,993.28,2,South East,Organic
2023-12-30,C0276,P0045,Monitors,3517.84,2,South East,Paid
2024-01-21,C0133,P0073,Monitors,3712.47,3,South West,Paid
2023-09-07,C0874,P0029,Smartphones,1739.64,1,West Midlands,Paid
2024-05-27,C1391,P0026,Networking,371.26,2,West Midlands,Paid
2023-11-06,C0526,P0066,Tablets,897.79,1,Scotland,Paid
2023-09-26,C1156,P0020,Laptops,1472.98,1,London,Email
2023-06-20,C2958,P0022,Accessories,407.32,2,South West,Referral
2024-01-01,C0337,P0048,Networking,3779.04,4,North East,Paid
2024-05-23,C1963,P0004,Laptops,4108.68,3,South East,Organic
2023-07-28,C1502,P0097,Smartphones,1197.46,1,Scotland,Organic
2023-12-30,C2106,P0049,Tablets,966.84,3,Scotland,Organic
2024-03-04,C1304,P0037,Networking,527.38,1,Wales,Organic
2024-06-23,C2204,P0044,Smartphones,5491.86,3,North West,Referral
2024-05-15,C2255,P0077,Monitors,2046.3,3,Wales,Social
2023-03-01,C2365,P0066,Tablets,2693.37,3,South East,Email
2024-01-20,C1353,P0017,Tablets,747.93,3,South East,Paid
2023-12-20,C2543,P0043,Accessories,1144.18,2,Scotland,Paid
2023-04-10,C2407,P0016,Smartphones,3833.14,2,West Midlands,Paid
2023-04-04,C2244,P0077,Monitors,682.1,1,London,Email
2024-06-29,C0267,P0003,Smartphones,966.3,3,North East,Organic
2023-05-11,C2882,P0072,Tablets,3382.52,2,West Midlands,Email
2023-04-16,C2823,P0020,Laptops,4418.94,3,South West,Social
2023-09-05,C0214,P0012,Monitors,592.47,1,North West,Organic
2023-11-18,C0634,P0007,Laptops,1905.36,4,Scotland,Organic
2023-03-31,C1212,P0050,Networking,4578.68,4,South East,Organic
2023-03-27,C1362,P0015,Tablets,1775.55,3,Wales,Organic
2023-02-25,C0258,P0058,Accessories,3639.0,3,Scotland,Organic
2023-03-02,C1259,P0058,Accessories,3639.0,3,London,Paid
2024-06-29,C0361,P0099,Networking,164.8,1,London,Referral
2024-02-22,C1477,P0071,Laptops,5242.53,3,Wales,Paid
2024-02-21,C2900,P0057,Smartphones,6378.2,4,Scotland,Social
2023-11-09,C1334,P0071,Laptops,5242.53,3,South East,Social
2023-07-08,C2448,P0093,Accessories,1804.25,1,North West,Paid
2023-10-01,C1398,P0014,Smartphones,2822.74,2,London,Paid
2023-03-26,C2532,P0060,Accessories,1081.77,1,London,Paid
2023-04-18,C2846,P0062,Laptops,5506.2,4,North East,Referral
2023-04-06,C0071,P0005,Monitors,219.53,1,North West,Organic
2023-09-14,C0549,P0080,Tablets,516.93,1,North East,Paid
2024-03-03,C2063,P0088,Accessories,3861.02,2,North West,Referral
2024-05-26,C1458,P0083,Accessories,6565.0,4,North West,Referral
2024-01-26,C2533,P0070,Smartphones,4159.92,4,North West,Organic
2023-07-18,C2587,P0069,Tablets,5835.54,3,South West,Referral
2023-03-30,C0016,P0027,Networking,494.4,1,Wales,Referral
2023-05-23,C2712,P0058,Accessories,3639.0,3,South West,Organic
2023-05-16,C2258,P0065,Networking,2853.36,4,London,Social
2023-06-11,C0598,P0057,Smartphones,1594.55,1,London,Email
2024-04-19,C1095,P0019,Tablets,3681.81,3,South West,Social
2023-09-18,C0784,P0048,Networking,3779.04,4,South East,Organic
2023-12-25,C0362,P0067,Accessories,168.99,3,Wales,Organic
2023-02-15,C1357,P0029,Smartphones,1739.64,1,North West,Email
2024-06-12,C1637,P0023,Tablets,1667.34,1,North East,Organic
2023-01-30,C0711,P0008,Monitors,2447.88,2,West Midlands,Organic
2024-01-03,C1231,P0069,Tablets,7780.72,4,West Midlands,Paid
2024-02-13,C2837,P0036,Networking,1151.16,3,London,Social
2023-01-24,C1054,P0090,Networking,442.24,1,Wales,Paid
2023-09-23,C0837,P0003,Smartphones,322.1,1,South East,Email
2023-12-04,C2569,P0004,Laptops,4108.68,3,North East,Social
2023-08-14,C2109,P0014,Smartphones,5645.48,4,South West,Social
2024-01-26,C1424,P0039,Networking,5567.68,4,Scotland,Organic
2024-02-03,C2700,P0047,Accessories,821.48,1,North East,Referral
2023-05-22,C2424,P0071,Laptops,1747.51,1,South East,Email
2023-07-18,C2278,P0019,Tablets,4909.08,4,London,Email
2024-05-08,C2414,P0020,Laptops,4418.94,3,South West,Email
2023-03-23,C2366,P0066,Tablets,897.79,1,Scotland,Paid
2023-08-01,C1349,P0035,Networking,189.23,1,West Midlands,Social
2024-06-17,C2404,P0008,Monitors,3671.82,3,Scotland,Referral
2023-10-24,C1262,P0061,Monitors,1728.52,1,South East,Organic
2023-02-18,C1482,P0001,Networking,534.2,2,West Midlands,Paid
2023-09-03,C2411,P0086,Monitors,1116.0,3,South East,Email
2024-02-23,C1943,P0010,Networking,2835.16,2,London,Social
2023-12-06,C2985,P0040,Smartphones,2770.0,2,North West,Referral
2024-02-08,C2022,P0010,Networking,1417.58,1,West Midlands,Social
2024-06-13,C1655,P0019,Tablets,4909.08,4,Wales,Paid
2023-06-02,C2429,P0016,Smartphones,3833.14,2,Wales,Social
2023-07-10,C0651,P0009,Monitors,875.46,2,London,Social
2023-04-24,C2159,P0055,Laptops,3047.56,2,North West,Organic
2023-08-03,C0171,P0098,Laptops,753.76,4,Wales,Paid
2023-11-02,C2792,P0006,Accessories,447.92,4,South West,Email
2024-05-22,C2058,P0065,Networking,713.34,1,North East,Organic
2023-08-13,C1965,P0043,Accessories,1716.27,3,West Midlands,Referral
2024-05-01,C1372,P0043,Accessories,1144.18,2,South East,Organic
2023-07-25,C0333,P0071,Laptops,6990.04,4,Wales,Social
2023-12-04,C2457,P0014,Smartphones,2822.74,2,South West,Organic
2024-04-13,C1133,P0043,Accessories,572.09,1,South East,Social
2023-10-26,C2157,P0019,Tablets,4909.08,4,North West,Paid
2023-11-27,C0493,P0082,Laptops,217.02,1,South West,Paid
2023-12-09,C0918,P0060,Accessories,3245.31,3,North East,Paid
2023-11-22,C0295,P0069,Tablets,5835.54,3,North East,Paid
2023-04-25,C2505,P0019,Tablets,4909.08,4,South West,Paid
2024-03-13,C0974,P0036,Networking,383.72,1,London,Referral
2023-07-31,C1438,P0003,Smartphones,644.2,2,London,Social
2024-02-10,C0786,P0060,Accessories,1081.77,1,South East,Social
2023-12-02,C2358,P0072,Tablets,6765.04,4,North West,Organic
2023-10-15,C0593,P0084,Monitors,3086.76,2,West Midlands,Social
2023-08-09,C1251,P0087,Monitors,3502.48,2,South West,Paid
2023-02-19,C2326,P0073,Monitors,3712.47,3,North East,Referral
2023-02-20,C0340,P0044,Smartphones,1830.62,1,West Midlands,Organic
2023-07-28,C0806,P0029,Smartphones,5218.92,3,London,Organic
2023-12-08,C0898,P0054,Smartphones,4174.32,4,Scotland,Paid
2024-06-23,C1635,P0037,Networking,2109.52,4,South West,Organic
2023-12-21,C1337,P0063,Laptops,4138.02,3,West Midlands,Paid
2023-01-17,C1414,P0032,Smartphones,1543.7,2,North West,Social
2023-02-11,C2520,P0089,Monitors,6091.08,4,South West,Social
2024-02-17,C2593,P0099,Networking,329.6,2,South West,Organic
2023-12-07,C0845,P0038,Accessories,3159.76,4,West Midlands,Referral
2023-03-06,C0439,P0028,Tablets,3942.36,2,Wales,Paid
2023-06-07,C2054,P0029,Smartphones,5218.92,3,London,Organic
2023-03-29,C1464,P0091,Tablets,2484.09,3,Scotland,Referral
2023-01-21,C2759,P0010,Networking,5670.32,4,South West,Paid
2023-11-24,C2249,P0096,Laptops,2394.4,2,South East,Email
2024-01-31,C0748,P0018,Accessories,954.4,4,West Midlands,Organic
2024-01-15,C1629,P0030,Accessories,2368.2,4,West Midlands,Organic
2024-02-09,C0011,P0088,Accessories,7722.04,4,London,Social
2023-12-18,C0337,P0081,Smartphones,1762.12,1,South East,Paid
2024-01-19,C1517,P0024,Monitors,1776.63,1,North West,Referral
2023-10-11,C1225,P0005,Monitors,219.53,1,West Midlands,Referral
2023-06-19,C1389,P0025,Tablets,2351.68,2,South East,Paid
2023-10-10,C2540,P0067,Accessories,112.66,2,Scotland,Paid
2023-12-11,C2716,P0081,Smartphones,7048.48,4,West Midlands,Paid
2024-03-20,C1436,P0004,Laptops,5478.24,4,Wales,Referral
2023-02-07,C1972,P0057,Smartphones,1594.55,1,Wales,Paid
2023-09-27,C2657,P0059,Accessories,1588.32,2,West Midlands,Organic
2024-03-18,C2200,P0097,Smartphones,4789.84,4,South West,Organic
2024-02-25,C2309,P0067,Accessories,112.66,2,North West,Social
2023-09-30,C2509,P0070,Smartphones,1039.98,1,South West,Paid
2023-09-04,C1223,P0036,Networking,383.72,1,Wales,Organic
2024-04-19,C1912,P0044,Smartphones,1830.62,1,London,Referral
2023-04-23,C0505,P0077,Monitors,2046.3,3,West Midlands,Paid
2023-08-23,C1179,P0023,Tablets,5002.02,3,Scotland,Referral
2023-09-26,C2844,P0007,Laptops,1905.36,4,North West,Organic
2024-01-10,C1919,P0043,Accessories,1716.27,3,North East,Organic
2023-08-17,C1404,P0049,Tablets,966.84,3,South West,Paid
2024-02-07,C2188,P0086,Monitors,1116.0,3,Wales,Paid
2023-11-18,C0622,P0032,Smartphones,1543.7,2,North West,Paid
2024-01-17,C1432,P0044,Smartphones,1830.62,1,Wales,Paid
2023-11-05,C1999,P0095,Smartphones,524.55,3,South East,Referral
2024-02-17,C0182,P0015,Tablets,1183.7,2,West Midlands,Referral
2023-05-01,C0793,P0006,Accessories,447.92,4,North West,Organic
2023-11-06,C1819,P0053,Accessories,755.89,1,West Midlands,Organic
2023-04-15,C1031,P0049,Tablets,1289.12,4,South West,Referral
2023-04-09,C1043,P0068,Networking,7031.64,4,South West,Social
2023-09-09,C1192,P0063,Laptops,1379.34,1,Wales,Social
2023-12-15,C0171,P0010,Networking,2835.16,2,South West,Email
2024-01-17,C2925,P0034,Networking,7505.92,4,London,Organic
2023-01-27,C0783,P0027,Networking,1977.6,4,South East,Organic
2024-04-16,C1426,P0091,Tablets,828.03,1,London,Social
2024-03-24,C0145,P0003,Smartphones,1288.4,4,South West,Referral
2023-10-04,C2354,P0001,Networking,267.1,1,South West,Paid
2023-07-02,C2167,P0032,Smartphones,2315.55,3,Wales,Referral
2024-02-12,C2883,P0041,Laptops,993.28,2,South East,Social
2024-01-09,C2369,P0046,Tablets,929.24,2,North East,Paid
2023-09-13,C1446,P0057,Smartphones,3189.1,2,North East,Paid
2023-09-03,C1508,P0084,Monitors,4630.14,3,North East,Organic
2023-03-01,C1862,P0093,Accessories,3608.5,2,North West,Paid
2023-08-08,C1107,P0004,Laptops,1369.56,1,Scotland,Organic
2023-12-20,C0437,P0066,Tablets,1795.58,2,London,Organic
2023-07-14,C0194,P0025,Tablets,4703.36,4,West Midlands,Organic
2023-11-14,C2517,P0100,Laptops,3631.14,2,North East,Paid
2023-08-19,C1285,P0018,Accessories,954.4,4,North East,Paid
2023-03-06,C2845,P0077,Monitors,2046.3,3,London,Organic
2023-01-12,C2721,P0068,Networking,1757.91,1,South West,Referral
2023-08-22,C1492,P0039,Networking,5567.68,4,Wales,Referral
2023-06-07,C1597,P0001,Networking,267.1,1,North West,Email
2023-12-17,C0744,P0039,Networking,5567.68,4,Scotland,Social
2024-04-27,C2422,P0042,Laptops,4859.52,3,South East,Organic
2024-06-02,C2143,P0034,Networking,7505.92,4,North East,Email
2023-04-17,C0363,P0017,Tablets,498.62,2,North West,Email
2023-06-20,C0310,P0019,Tablets,3681.81,3,North West,Paid
2023-06-12,C1547,P0085,Smartphones,1336.51,1,South East,Referral
2023-05-31,C1365,P0005,Monitors,658.59,3,North East,Email
2023-11-23,C1850,P0046,Tablets,1393.86,3,West Midlands,Paid
2024-01-17,C2868,P0035,Networking,378.46,2,North West,Paid
2023-11-21,C1148,P0098,Laptops,565.32,3,South East,Organic
2023-04-10,C2817,P0001,Networking,801.3,3,South East,Organic
2024-04-05,C0769,P0079,Tablets,1763.51,1,Wales,Organic
2023-07-31,C2264,P0091,Tablets,828.03,1,Scotland,Paid
2024-03-15,C2102,P0035,Networking,567.69,3,South East,Paid
2023-10-14,C2035,P0035,Networking,189.23,1,West Midlands,Paid
2023-05-18,C0680,P0087,Monitors,1751.24,1,South East,Organic
2024-06-18,C0999,P0025,Tablets,2351.68,2,Scotland,Paid
2023-03-03,C0400,P0050,Networking,1144.67,1,North West,Paid
2023-08-01,C1595,P0083,Accessories,1641.25,1,Scotland,Organic
2024-05-08,C1618,P0068,Networking,5273.73,3,South West,Email
2023-02-17,C3000,P0033,Smartphones,1356.84,1,North East,Referral
2024-05-09,C1784,P0025,Tablets,1175.84,1,Scotland,Social
2024-01-22,C0592,P0054,Smartphones,3130.74,3,London,Paid
2024-05-09,C2823,P0045,Monitors,1758.92,1,North East,Organic
2023-04-07,C2044,P0040,Smartphones,2770.0,2,London,Organic
2024-06-20,C2115,P0070,Smartphones,4159.92,4,London,Referral
2023-04-16,C2053,P0077,Monitors,2728.4,4,Scotland,Organic
2023-06-15,C1586,P0088,Accessories,5791.53,3,Wales,Social
2023-09-20,C2519,P0064,Monitors,6056.84,4,South West,Organic
2023-03-27,C1644,P0002,Networking,586.31,1,Wales,Social
2023-08-25,C2496,P0031,Networking,1676.52,1,North East,Social
2023-09-14,C2332,P0044,Smartphones,1830.62,1,South West,Referral
2023-08-23,C1223,P0099,Networking,329.6,2,Wales,Social
2023-04-28,C2889,P0054,Smartphones,4174.32,4,London,Organic
2023-03-12,C1531,P0057,Smartphones,1594.55,1,Scotland,Paid
2023-05-26,C2374,P0065,Networking,2853.36,4,South West,Email
2024-04-18,C1136,P0035,Networking,378.46,2,South East,Email
2023-09-10,C0275,P0061,Monitors,3457.04,2,North East,Social
2023-12-16,C0704,P0032,Smartphones,3087.4,4,London,Organic
2023-04-26,C1735,P0087,Monitors,1751.24,1,South West,Paid
2023-10-10,C2107,P0038,Accessories,789.94,1,North West,Social
2023-08-26,C0816,P0040,Smartphones,4155.0,3,Scotland,Social
2023-11-02,C0787,P0032,Smartphones,771.85,1,London,Paid
2024-04-04,C0981,P0071,Laptops,5242.53,3,South East,Paid
2023-12-13,C1040,P0028,Tablets,7884.72,4,Scotland,Social
2023-12-20,C0501,P0043,Accessories,572.09,1,North West,Social
2023-11-08,C0193,P0018,Accessories,238.6,1,North West,Email
2023-09-08,C0776,P0001,Networking,267.1,1,Wales,Paid
2024-05-08,C2320,P0040,Smartphones,1385.0,1,Scotland,Paid
2024-04-09,C0410,P0030,Accessories,2368.2,4,South West,Organic
2024-05-12,C2865,P0060,Accessories,1081.77,1,Scotland,Organic
2024-02-25,C2050,P0090,Networking,1768.96,4,London,Social
2023-11-07,C0302,P0065,Networking,1426.68,2,West Midlands,Email
2024-01-27,C0020,P0075,Smartphones,3305.37,3,South East,Email
2023-09-17,C2216,P0001,Networking,534.2,2,Wales,Organic
2024-04-03,C1578,P0073,Monitors,3712.47,3,South East,Social
2024-04-09,C1654,P0015,Tablets,2367.4,4,South West,Social
2024-03-22,C0249,P0092,Networking,1317.26,1,North East,Organic
2023-11-14,C1330,P0100,Laptops,7262.28,4,Scotland,Social
2024-04-28,C0969,P0068,Networking,1757.91,1,Scotland,Organic
2023-09-28,C2377,P0036,Networking,1534.88,4,South West,Paid
2024-05-26,C1082,P0082,Laptops,651.06,3,South East,Social
2023-11-06,C2224,P0076,Monitors,5523.18,3,London,Referral
2024-03-25,C2972,P0090,Networking,884.48,2,South East,Paid
2023-12-19,C1586,P0028,Tablets,1971.18,1,Wales,Social
2023-06-16,C1982,P0068,Networking,1757.91,1,South West,Referral
2024-01-04,C2375,P0057,Smartphones,4783.65,3,South West,Paid
2023-05-01,C0431,P0078,Laptops,268.14,1,London,Paid
2024-04-29,C1607,P0080,Tablets,1550.79,3,South West,Paid
2023-12-26,C1714,P0079,Tablets,5290.53,3,South West,Organic
2024-04-11,C0622,P0062,Laptops,2753.1,2,North East,Referral
2023-08-04,C1213,P0064,Monitors,4542.63,3,West Midlands,Email
2023-01-26,C0833,P0090,Networking,442.24,1,West Midlands,Email
2024-01-25,C2165,P0071,Laptops,5242.53,3,North East,Organic
2024-03-20,C1553,P0033,Smartphones,2713.68,2,North East,Organic
2024-06-15,C0542,P0044,Smartphones,7322.48,4,South West,Organic
2024-03-29,C1806,P0017,Tablets,997.24,4,South West,Referral
2024-04-24,C0168,P0090,Networking,884.48,2,North East,Organic
2023-08-17,C2036,P0087,Monitors,7004.96,4,North West,Social
2024-03-30,C0286,P0054,Smartphones,1043.58,1,London,Email
2023-09-02,C1465,P0013,Laptops,1529.67,1,North West,Referral
2024-03-05,C0707,P0085,Smartphones,2673.02,2,London,Paid
2023-06-21,C1178,P0054,Smartphones,2087.16,2,North West,Organic
2023-09-05,C0213,P0009,Monitors,875.46,2,Scotland,Referral
2023-08-24,C1034,P0048,Networking,2834.28,3,North East,Organic
2024-02-15,C2902,P0095,Smartphones,174.85,1,North East,Referral
2023-09-22,C2899,P0046,Tablets,929.24,2,London,Paid
2023-12-19,C2681,P0062,Laptops,2753.1,2,Scotland,Paid
2024-02-06,C1324,P0018,Accessories,477.2,2,West Midlands,Organic
2024-06-01,C1408,P0057,Smartphones,3189.1,2,South West,Social
2023-02-19,C0136,P0089,Monitors,6091.08,4,West Midlands,Organic
2023-12-11,C1177,P0085,Smartphones,5346.04,4,Wales,Organic
2023-04-30,C2371,P0030,Accessories,592.05,1,West Midlands,Organic
2023-12-25,C1274,P0064,Monitors,3028.42,2,London,Paid
2024-03-30,C1681,P0034,Networking,5629.44,3,North West,Paid
2023-01-31,C1965,P0028,Tablets,7884.72,4,South West,Paid
2023-01-29,C2781,P0014,Smartphones,2822.74,2,London,Organic
2023-05-14,C0692,P0020,Laptops,1472.98,1,Scotland,Social
2024-05-07,C0141,P0027,Networking,494.4,1,Wales,Referral
2024-02-29,C0856,P0057,Smartphones,3189.1,2,South West,Referral
2024-05-10,C0654,P0050,Networking,4578.68,4,Scotland,Social
2023-03-20,C1031,P0013,Laptops,3059.34,2,West Midlands,Referral
2024-02-23,C0712,P0021,Monitors,293.41,1,South West,Email
2024-02-06,C1269,P0091,Tablets,2484.09,3,South East,Paid
2023-08-29,C0798,P0007,Laptops,952.68,2,London,Paid
2023-01-20,C1328,P0097,Smartphones,1197.46,1,London,Organic
2024-05-14,C1279,P0071,Laptops,5242.53,3,South East,Organic
2023-01-22,C0603,P0099,Networking,329.6,2,London,Organic
2024-05-15,C1479,P0002,Networking,1758.93,3,Wales,Email
2023-03-10,C1632,P0077,Monitors,2046.3,3,South West,Referral
2023-03-11,C0228,P0007,Laptops,1429.02,3,North East,Paid
2024-04-22,C1309,P0031,Networking,1676.52,1,South East,Paid
2024-02-20,C2790,P0045,Monitors,7035.68,4,West Midlands,Organic
2023-02-22,C0942,P0081,Smartphones,7048.48,4,London,Paid
2023-12-16,C1198,P0051,Tablets,3013.36,2,Scotland,Organic
2024-01-17,C2080,P0029,Smartphones,6958.56,4,North West,Email
2023-08-10,C1630,P0099,Networking,164.8,1,North East,Organic
2023-04-01,C1064,P0044,Smartphones,5491.86,3,South West,Email
2023-06-07,C0939,P0060,Accessories,2163.54,2,North East,Paid
2023-10-02,C2719,P0047,Accessories,2464.44,3,South East,Referral
2024-04-16,C0029,P0005,Monitors,219.53,1,Wales,Organic
2023-04-20,C2317,P0055,Laptops,6095.12,4,South West,Referral
2024-05-09,C2742,P0031,Networking,3353.04,2,London,Referral
2023-12-25,C0302,P0026,Networking,371.26,2,London,Organic
2023-06-08,C2252,P0031,Networking,5029.56,3,North West,Organic
2023-06-02,C2315,P0025,Tablets,4703.36,4,London,Social
2023-07-22,C1953,P0083,Accessories,4923.75,3,North West,Referral
2023-04-16,C1408,P0029,Smartphones,5218.92,3,Wales,Social
2023-03-21,C1759,P0087,Monitors,3502.48,2,South West,Organic
2023-06-18,C0080,P0071,Laptops,6990.04,4,Wales,Social
2024-04-15,C1240,P0004,Laptops,1369.56,1,West Midlands,Email
2023-11-03,C2300,P0050,Networking,4578.68,4,Scotland,Referral
2023-06-12,C1579,P0083,Accessories,3282.5,2,Wales,Referral
2024-06-13,C2235,P0098,Laptops,376.88,2,South East,Organic
2024-04-26,C2981,P0032,Smartphones,3087.4,4,Scotland,Social
2024-03-20,C2902,P0065,Networking,2853.36,4,South West,Organic
2023-09-22,C1217,P0053,Accessories,1511.78,2,West Midlands,Organic
2023-12-17,C1247,P0030,Accessories,2368.2,4,South West,Organic
2024-01-21,C1483,P0079,Tablets,7054.04,4,South East,Paid
2024-02-20,C2913,P0068,Networking,5273.73,3,Scotland,Social
2023-02-14,C0642,P0002,Networking,586.31,1,Scotland,Organic
2024-06-30,C2652,P0089,Monitors,1522.77,1,West Midlands,Organic
2024-04-27,C2381,P0002,Networking,2345.24,4,London,Referral
2023-02-21,C2325,P0049,Tablets,966.84,3,London,Referral
2024-03-05,C2864,P0099,Networking,494.4,3,South West,Organic
2024-03-01,C0523,P0061,Monitors,5185.56,3,North West,Paid
2023-05-22,C0516,P0052,Accessories,5402.25,3,West Midlands,Referral
2023-02-03,C0905,P0088,Accessories,7722.04,4,Scotland,Organic
2023-03-28,C2941,P0007,Laptops,1429.02,3,London,Email
2023-12-07,C0608,P0072,Tablets,6765.04,4,Scotland,Organic
2023-04-27,C1885,P0041,Laptops,993.28,2,North West,Paid
2023-03-09,C1060,P0011,Accessories,1919.44,4,Wales,Paid
2023-01-14,C0048,P0053,Accessories,755.89,1,West Midlands,Organic
2023-08-17,C0891,P0039,Networking,4175.76,3,West Midlands,Paid
2023-11-10,C0671,P0002,Networking,1172.62,2,Scotland,Social
2023-11-27,C2526,P0035,Networking,756.92,4,North East,Email
2024-05-07,C1953,P0062,Laptops,1376.55,1,Wales,Organic
2023-01-21,C0692,P0093,Accessories,3608.5,2,North East,Social
2023-06-17,C1234,P0085,Smartphones,5346.04,4,Scotland,Paid
2023-01-11,C0175,P0023,Tablets,3334.68,2,North West,Referral
2023-01-17,C2354,P0076,Monitors,1841.06,1,London,Paid
2024-04-09,C1666,P0084,Monitors,1543.38,1,West Midlands,Paid
2024-04-07,C2062,P0062,Laptops,5506.2,4,Scotland,Social
2023-11-29,C1303,P0063,Laptops,4138.02,3,London,Social
2023-10-18,C0722,P0044,Smartphones,3661.24,2,South East,Paid
2024-05-19,C2453,P0083,Accessories,3282.5,2,London,Social
2024-03-29,C1490,P0021,Monitors,880.23,3,Scotland,Referral
2023-11-10,C0947,P0059,Accessories,3176.64,4,London,Organic
2023-08-06,C2752,P0006,Accessories,223.96,2,Wales,Organic
2024-04-25,C2286,P0009,Monitors,875.46,2,Wales,Paid
2023-09-12,C2093,P0055,Laptops,1523.78,1,Scotland,Organic
2024-05-07,C0953,P0085,Smartphones,4009.53,3,Wales,Organic
2023-08-02,C0207,P0016,Smartphones,3833.14,2,Scotland,Paid
2023-04-14,C0733,P0082,Laptops,434.04,2,West Midlands,Social
2023-09-17,C0089,P0100,Laptops,5446.71,3,Scotland,Social
2024-04-14,C0645,P0069,Tablets,1945.18,1,Scotland,Organic
2023-02-15,C1328,P0041,Laptops,496.64,1,North East,Organic
2023-09-12,C0541,P0034,Networking,5629.44,3,South East,Social
2024-05-14,C2903,P0099,Networking,164.8,1,Wales,Email
2023-11-29,C2189,P0081,Smartphones,7048.48,4,London,Social
2023-10-01,C2598,P0057,Smartphones,1594.55,1,West Midlands,Organic
2023-11-03,C1397,P0064,Monitors,6056.84,4,West Midlands,Organic
2023-06-10,C1521,P0044,Smartphones,5491.86,3,South East,Organic
2023-08-27,C2092,P0018,Accessories,238.6,1,South West,Social
2023-03-19,C2402,P0003,Smartphones,322.1,1,Scotland,Social
2023-12-20,C0088,P0050,Networking,3434.01,3,Scotland,Social
2023-11-14,C2504,P0041,Laptops,1489.92,3,South East,Referral
